ID,Rating
1,4.4345
2,4.2360
3,4.5558
4,4.5318
5,4.3797
6,3.3933
7,4.0072
8,3.9766
9,4.0575
10,3.8266
11,3.5685
12,3.9311
13,2.9869
14,3.5800
15,3.3566
16,2.7683
17,4.2926
18,3.3445
19,3.1574
20,3.1017
21,3.9582
22,3.3771
23,3.8518
24,4.2293
25,4.5984
26,3.3211
27,2.4670
28,3.6583
29,3.1534
30,3.1624
31,3.2662
32,2.6550
33,4.5139
34,2.7552
35,2.7216
36,1.3053
37,3.3260
38,3.4819
39,3.5718
40,3.5483
41,3.4418
42,3.8187
43,3.9346
44,4.3028
45,1.8566
46,3.5338
47,4.0310
48,3.6148
49,4.0694
50,4.1711
51,4.1857
52,3.9063
53,4.6349
54,4.7461
55,4.8757
56,4.1777
57,2.8175
58,3.7644
59,4.0456
60,3.0612
61,3.7384
62,3.6426
63,3.5983
64,3.3265
65,3.5727
66,2.8742
67,3.4119
68,4.7051
69,4.7226
70,2.5490
71,4.1123
72,3.7551
73,3.5941
74,4.3337
75,4.3112
76,3.7252
77,3.4905
78,3.5026
79,4.0990
80,3.8706
81,5.0000
82,3.5389
83,3.6990
84,3.9954
85,4.0922
86,4.8187
87,4.2848
88,4.1585
89,3.9174
90,4.5260
91,4.1647
92,4.4075
93,4.0689
94,4.0249
95,4.7205
96,3.8155
97,4.1542
98,3.2465
99,3.5421
100,3.5494
101,4.2382
102,3.4596
103,3.5803
104,4.1548
105,3.9665
106,4.2290
107,4.6580
108,3.9553
109,3.9049
110,3.5006
111,4.7034
112,4.1885
113,3.8510
114,3.3828
115,3.2280
116,4.8028
117,3.8173
118,3.2469
119,4.1111
120,3.7713
121,2.1989
122,3.7231
123,3.4574
124,2.9429
125,3.1540
126,3.6823
127,3.5358
128,2.6913
129,3.9037
130,2.5829
131,4.0157
132,2.0330
133,3.7666
134,4.1121
135,3.5350
136,2.8994
137,2.5025
138,3.4537
139,3.4118
140,3.2971
141,3.5412
142,2.7487
143,3.6678
144,3.3237
145,3.0983
146,2.9447
147,2.1277
148,4.0796
149,4.2928
150,3.0182
151,3.3693
152,3.5452
153,2.9857
154,3.3478
155,2.1827
156,2.4104
157,2.5572
158,4.1601
159,4.5208
160,2.3003
161,3.8782
162,3.7071
163,3.5461
164,3.3243
165,3.6348
166,3.5903
167,3.3310
168,2.9095
169,2.9635
170,3.2187
171,2.2381
172,4.0624
173,2.9316
174,4.1663
175,3.8724
176,4.2812
177,4.0397
178,4.9222
179,4.2742
180,3.8028
181,3.5588
182,3.8181
183,4.5261
184,3.8599
185,4.6263
186,3.8964
187,4.7481
188,4.5020
189,4.6817
190,2.8383
191,4.0533
192,3.4369
193,4.0386
194,3.9955
195,2.7494
196,3.4732
197,2.2395
198,1.5216
199,4.0979
200,2.2450
201,4.4189
202,2.9699
203,4.2253
204,4.0689
205,3.1400
206,4.5914
207,1.6891
208,3.5028
209,3.7115
210,4.3334
211,4.3760
212,1.6079
213,2.3875
214,3.9257
215,4.5455
216,4.4615
217,3.1054
218,5.0000
219,3.5357
220,2.9034
221,4.6024
222,3.7359
223,3.8048
224,2.2287
225,3.1297
226,4.1576
227,3.5659
228,3.8073
229,3.9081
230,4.1251
231,2.7214
232,4.0275
233,3.4410
234,3.0392
235,3.1535
236,2.6240
237,3.5543
238,4.0067
239,3.7178
240,3.5546
241,3.7281
242,3.7237
243,2.7458
244,4.0690
245,3.6309
246,3.5882
247,2.8442
248,3.3754
249,3.4958
250,4.0794
251,4.2677
252,4.4335
253,2.7948
254,2.6359
255,2.7448
256,2.2779
257,3.1242
258,3.5833
259,3.4077
260,3.2897
261,4.0970
262,1.9760
263,4.0564
264,2.1587
265,3.3103
266,3.9473
267,3.4446
268,3.3653
269,3.3564
270,3.7152
271,2.2993
272,2.4037
273,2.5179
274,2.7573
275,2.9487
276,2.3936
277,2.4465
278,2.7925
279,3.2619
280,3.3759
281,4.2079
282,2.3510
283,3.8318
284,3.4565
285,2.9881
286,3.8196
287,2.8595
288,3.2260
289,3.1879
290,2.7548
291,3.2892
292,3.5903
293,2.9681
294,3.1503
295,2.8240
296,3.6468
297,3.0324
298,3.4346
299,3.0280
300,3.2201
301,3.8434
302,3.7661
303,2.9534
304,3.9010
305,3.0567
306,3.8904
307,3.2287
308,3.9862
309,3.5784
310,3.5860
311,3.9847
312,3.0157
313,3.5790
314,1.5416
315,4.2607
316,4.3241
317,4.3075
318,4.1998
319,3.4372
320,4.6679
321,4.7967
322,3.3891
323,3.8473
324,3.2613
325,3.9822
326,4.1780
327,3.1575
328,4.1256
329,2.9402
330,4.7336
331,4.2053
332,3.4001
333,2.7861
334,4.1836
335,3.7545
336,2.1880
337,2.9375
338,2.3947
339,3.2301
340,3.4313
341,2.8629
342,3.8572
343,2.0416
344,2.8558
345,3.1791
346,2.5811
347,3.1528
348,3.4354
349,3.0274
350,3.0792
351,2.5259
352,3.0906
353,2.8416
354,3.3411
355,2.5860
356,3.6461
357,2.6638
358,2.6764
359,3.0909
360,3.7544
361,3.6804
362,2.6566
363,2.0803
364,3.9272
365,2.2929
366,3.2770
367,3.3245
368,2.1828
369,3.0970
370,3.0855
371,2.0078
372,2.4013
373,3.0055
374,3.4099
375,4.0236
376,2.8832
377,3.6167
378,2.5761
379,4.7017
380,5.0000
381,3.6291
382,1.6511
383,4.3494
384,3.7303
385,4.0803
386,3.8242
387,2.8584
388,3.7420
389,3.5581
390,4.1726
391,4.2189
392,3.8083
393,4.2197
394,4.0841
395,3.5651
396,3.8713
397,2.9443
398,3.0920
399,3.8176
400,3.2325
401,3.6018
402,4.0724
403,3.8375
404,4.4847
405,2.9823
406,2.6228
407,3.1319
408,3.5184
409,2.8040
410,3.5639
411,4.3262
412,3.9845
413,3.1507
414,3.9476
415,3.3541
416,3.7755
417,3.5242
418,3.8447
419,3.4212
420,2.9920
421,4.1784
422,3.7489
423,3.7055
424,2.9710
425,3.6500
426,2.9915
427,3.3824
428,4.1025
429,3.9741
430,2.7552
431,4.0792
432,3.9870
433,3.7669
434,3.3778
435,3.4726
436,3.5132
437,3.7448
438,4.0620
439,3.3510
440,3.7096
441,4.0948
442,3.3580
443,3.8394
444,2.8748
445,4.2545
446,3.7973
447,3.7100
448,2.8169
449,3.2563
450,3.0399
451,3.5510
452,4.1557
453,3.8812
454,3.6172
455,4.4878
456,3.5967
457,3.5538
458,3.3673
459,3.9731
460,2.9722
461,3.4147
462,3.8661
463,3.6656
464,3.5448
465,3.5012
466,3.2928
467,3.7980
468,3.9787
469,4.0903
470,4.1330
471,3.0844
472,3.7069
473,4.0018
474,4.5991
475,3.5020
476,3.3248
477,2.9588
478,4.2717
479,2.2820
480,3.9144
481,3.7715
482,3.7702
483,1.8350
484,3.5286
485,3.6181
486,3.3557
487,4.0541
488,3.9391
489,4.0990
490,4.0396
491,3.7118
492,3.5225
493,2.3470
494,3.5804
495,3.7132
496,2.5553
497,4.4270
498,4.4287
499,3.8053
500,2.7552
501,3.6649
502,4.0244
503,4.1468
504,4.1618
505,4.3726
506,3.8200
507,4.9047
508,4.3352
509,4.4376
510,4.1032
511,3.9728
512,3.3519
513,4.6462
514,4.4620
515,4.4332
516,2.9011
517,3.9133
518,4.4773
519,4.5381
520,4.6253
521,4.7877
522,4.1752
523,3.6054
524,4.1747
525,4.2850
526,4.7056
527,4.3988
528,4.4977
529,4.0296
530,4.1601
531,5.0000
532,5.0000
533,4.9626
534,3.8422
535,4.3097
536,3.5327
537,2.6072
538,3.9798
539,3.0289
540,3.5630
541,4.1025
542,4.5728
543,4.0398
544,3.6806
545,3.1236
546,3.5506
547,4.3219
548,2.9819
549,3.3919
550,3.7690
551,3.0442
552,4.3781
553,4.6553
554,2.4665
555,4.4985
556,3.5293
557,4.4393
558,2.4542
559,4.1898
560,2.8173
561,3.9185
562,1.6846
563,4.1974
564,3.3251
565,4.3965
566,3.5157
567,2.9782
568,2.9288
569,4.1211
570,3.8171
571,3.4727
572,3.6730
573,3.9440
574,3.7389
575,4.1665
576,3.1170
577,3.6421
578,4.5968
579,4.3309
580,3.9046
581,4.0549
582,3.8004
583,3.7545
584,3.9008
585,3.0987
586,1.9031
587,3.8225
588,3.8137
589,3.5260
590,3.6057
591,4.1943
592,3.8586
593,3.9982
594,3.8566
595,4.7651
596,4.0858
597,4.2102
598,2.4544
599,3.8377
600,4.7035
601,3.9696
602,4.1055
603,3.6870
604,3.2610
605,4.0774
606,3.8193
607,1.8649
608,4.6788
609,3.8109
610,4.7272
611,3.2509
612,3.3272
613,2.9226
614,3.8462
615,3.3604
616,2.1173
617,1.7118
618,2.1517
619,3.4980
620,3.1682
621,3.0666
622,1.7560
623,3.7433
624,2.8559
625,2.7179
626,3.2385
627,2.7244
628,3.3179
629,2.4109
630,2.6950
631,2.3710
632,3.6325
633,2.8183
634,2.5967
635,3.3473
636,1.9877
637,2.9300
638,3.1553
639,3.4984
640,2.6097
641,3.2782
642,3.2606
643,3.5719
644,3.0344
645,1.0000
646,4.0866
647,4.7972
648,3.4987
649,5.0000
650,3.9444
651,3.6499
652,2.1140
653,3.1345
654,3.7034
655,3.7558
656,1.7153
657,2.9597
658,3.6202
659,2.8422
660,3.5978
661,2.8583
662,3.1913
663,3.2274
664,3.6542
665,3.4703
666,3.0315
667,1.9253
668,3.2057
669,2.2106
670,3.8830
671,3.0422
672,1.7994
673,3.1982
674,2.2359
675,3.3600
676,3.2528
677,2.4484
678,2.5019
679,2.6615
680,2.7976
681,1.8427
682,2.4531
683,3.3863
684,3.1761
685,3.2912
686,4.2483
687,3.0038
688,1.5836
689,2.5771
690,3.0026
691,2.3151
692,3.4914
693,2.7539
694,2.3534
695,2.8421
696,3.8313
697,3.7320
698,3.2588
699,3.9567
700,1.8171
701,3.4656
702,3.3906
703,3.8434
704,3.5329
705,3.7673
706,3.7638
707,2.9718
708,4.1280
709,3.0591
710,2.5948
711,3.6544
712,3.4019
713,3.2126
714,4.2628
715,3.2977
716,4.5242
717,2.9722
718,3.9587
719,3.5213
720,3.3018
721,4.5171
722,2.6816
723,2.4498
724,1.8367
725,3.5673
726,2.3926
727,3.5681
728,3.2904
729,3.6847
730,3.1158
731,3.3549
732,3.5739
733,3.7058
734,3.3362
735,4.0812
736,3.1912
737,3.1717
738,3.7455
739,4.0799
740,3.8465
741,4.5603
742,4.4396
743,5.0000
744,4.4980
745,4.6269
746,4.1335
747,4.2143
748,4.4153
749,4.9491
750,4.8508
751,5.0000
752,3.3531
753,4.2017
754,4.5897
755,4.0956
756,3.8951
757,4.4072
758,4.0569
759,3.7443
760,4.4640
761,3.8661
762,4.4207
763,4.2593
764,4.2156
765,4.3679
766,4.6989
767,4.8521
768,4.7025
769,3.4488
770,3.5124
771,4.3456
772,3.9002
773,4.1615
774,4.3372
775,3.9290
776,4.7370
777,4.9379
778,2.7935
779,5.0000
780,4.9069
781,4.8279
782,3.5497
783,4.2427
784,4.6454
785,4.9706
786,4.4584
787,4.3605
788,4.3001
789,4.4491
790,4.6159
791,3.5289
792,3.9867
793,4.2648
794,4.5212
795,4.2481
796,4.4858
797,3.6002
798,2.9362
799,4.3511
800,4.1983
801,4.7711
802,4.3513
803,3.8628
804,5.0000
805,3.5557
806,4.0629
807,3.4985
808,3.9946
809,3.7237
810,3.8482
811,4.6373
812,4.2239
813,4.0708
814,3.8155
815,4.1839
816,4.6961
817,3.5466
818,4.0009
819,3.8666
820,2.0092
821,4.3320
822,4.4581
823,1.0000
824,4.1750
825,3.9627
